t;x0;y0;x1;y1;x2;y2;x3;y3;x4;y4;x5;y5;
0.459;0.999;-0.0399;1.7;0.669;2.41;1.38;3.12;2.08;3.82;2.79;
0.462;0.999;-0.0495;1.71;0.657;2.41;1.37;3.12;2.07;3.83;2.78;
0.465;0.998;-0.0591;1.71;0.645;2.41;1.35;3.12;2.06;3.83;2.77;
0.468;0.998;-0.0687;1.71;0.633;2.42;1.34;3.12;2.05;3.83;2.76;
0.471;0.997;-0.0783;1.71;0.621;2.42;1.33;3.12;2.04;3.83;2.74;
0.474;0.996;-0.0879;1.71;0.609;2.42;1.32;3.13;2.02;3.83;2.73;
0.477;0.995;-0.0976;1.72;0.596;2.42;1.3;3.13;2.01;3.84;2.72;
0.48;0.994;-0.107;1.72;0.584;2.42;1.29;3.13;2;3.84;2.71;
0.483;0.993;-0.117;1.72;0.571;2.42;1.28;3.13;1.99;3.84;2.69;
0.486;0.992;-0.127;1.72;0.558;2.43;1.27;3.13;1.97;3.84;2.68;
0.489;0.991;-0.136;1.72;0.546;2.43;1.25;3.13;1.96;3.84;2.67;
0.492;0.989;-0.146;1.72;0.533;2.43;1.24;3.14;1.95;3.84;2.66;
0.495;0.988;-0.155;1.73;0.52;2.43;1.23;3.14;1.94;3.84;2.64;
0.498;0.986;-0.165;1.73;0.507;2.43;1.22;3.14;1.92;3.85;2.63;
0.501;0.985;-0.175;1.73;0.493;2.43;1.2;3.14;1.91;3.85;2.62;
0.504;0.983;-0.184;1.73;0.48;2.44;1.19;3.14;1.9;3.85;2.6;
0.507;0.981;-0.194;1.73;0.467;2.44;1.18;3.14;1.88;3.85;2.59;
0.51;0.979;-0.203;1.73;0.453;2.44;1.16;3.15;1.87;3.85;2.58;
0.513;0.977;-0.213;1.74;0.439;2.44;1.15;3.15;1.86;3.85;2.56;
0.516;0.975;-0.222;1.74;0.426;2.44;1.14;3.15;1.84;3.86;2.55;
0.519;0.973;-0.232;1.74;0.412;2.44;1.12;3.15;1.83;3.86;2.54;
0.522;0.97;-0.241;1.74;0.398;2.44;1.11;3.15;1.81;3.86;2.52;
0.525;0.968;-0.251;1.74;0.384;2.45;1.09;3.15;1.8;3.86;2.51;
0.528;0.966;-0.26;1.74;0.37;2.45;1.08;3.15;1.79;3.86;2.49;
0.531;0.963;-0.27;1.74;0.355;2.45;1.07;3.16;1.77;3.86;2.48;
0.534;0.96;-0.279;1.74;0.341;2.45;1.05;3.16;1.76;3.86;2.46;
0.537;0.958;-0.288;1.75;0.327;2.45;1.04;3.16;1.74;3.86;2.45;
0.54;0.955;-0.298;1.75;0.312;2.45;1.02;3.16;1.73;3.87;2.44;
0.543;0.952;-0.307;1.75;0.297;2.45;1.01;3.16;1.71;3.87;2.42;
0.546;0.949;-0.316;1.75;0.283;2.45;0.992;3.16;1.7;3.87;2.41;
0.549;0.946;-0.325;1.75;0.268;2.46;0.977;3.16;1.68;3.87;2.39;
0.552;0.943;-0.334;1.75;0.253;2.46;0.962;3.16;1.67;3.87;2.38;
0.555;0.939;-0.343;1.75;0.238;2.46;0.947;3.17;1.65;3.87;2.36;
0.558;0.936;-0.352;1.75;0.223;2.46;0.932;3.17;1.64;3.87;2.35;
0.561;0.933;-0.361;1.76;0.208;2.46;0.917;3.17;1.62;3.87;2.33;
0.564;0.929;-0.37;1.76;0.192;2.46;0.901;3.17;1.61;3.88;2.32;
0.567;0.926;-0.379;1.76;0.177;2.46;0.886;3.17;1.59;3.88;2.3;
0.57;0.922;-0.387;1.76;0.161;2.46;0.87;3.17;1.58;3.88;2.28;
0.573;0.918;-0.396;1.76;0.146;2.46;0.854;3.17;1.56;3.88;2.27;
0.576;0.915;-0.405;1.76;0.13;2.47;0.838;3.17;1.55;3.88;2.25;
0.579;0.911;-0.413;1.76;0.114;2.47;0.822;3.17;1.53;3.88;2.24;
0.582;0.907;-0.422;1.76;0.0984;2.47;0.806;3.17;1.51;3.88;2.22;
0.585;0.903;-0.43;1.76;0.0824;2.47;0.79;3.18;1.5;3.88;2.2;
0.588;0.899;-0.438;1.76;0.0664;2.47;0.773;3.18;1.48;3.88;2.19;
0.591;0.895;-0.446;1.76;0.0502;2.47;0.757;3.18;1.46;3.88;2.17;
0.594;0.891;-0.454;1.76;0.034;2.47;0.74;3.18;1.45;3.89;2.15;
0.597;0.887;-0.463;1.76;0.0177;2.47;0.724;3.18;1.43;3.89;2.14;
