theta0;omega0;theta1;omega1;theta2;omega2;theta3;omega3;theta4;omega4;theta5;omega5;
1.54;-3.19;2.36;-1.02;2.36;0.0458;2.36;-0.000856;2.36;-3e-06;
1.53;-3.2;2.36;-1.06;2.36;0.0458;2.36;-0.000824;2.36;-3.99e-06;
1.52;-3.2;2.36;-1.1;2.36;0.0458;2.36;-0.000788;2.36;-5.02e-06;
1.51;-3.21;2.35;-1.14;2.36;0.0457;2.36;-0.000749;2.36;-6.1e-06;
1.5;-3.21;2.35;-1.18;2.36;0.0454;2.36;-0.000706;2.36;-7.22e-06;
1.49;-3.22;2.35;-1.22;2.36;0.045;2.36;-0.000659;2.36;-8.38e-06;
1.48;-3.22;2.34;-1.26;2.36;0.0445;2.36;-0.000608;2.36;-9.58e-06;
1.47;-3.23;2.34;-1.3;2.36;0.0438;2.36;-0.000554;2.36;-1.08e-05;
1.46;-3.23;2.33;-1.34;2.36;0.0431;2.36;-0.000496;2.36;-1.21e-05;
1.45;-3.24;2.33;-1.39;2.36;0.0421;2.36;-0.000434;2.36;-1.34e-05;
1.44;-3.24;2.33;-1.43;2.36;0.041;2.36;-0.000369;2.36;-1.48e-05;
1.43;-3.24;2.32;-1.47;2.36;0.0398;2.36;-0.000299;2.36;-1.61e-05;
1.42;-3.25;2.32;-1.52;2.36;0.0384;2.36;-0.000226;2.36;-1.75e-05;
1.41;-3.25;2.31;-1.56;2.36;0.0368;2.36;-0.00015;2.36;-1.9e-05;
1.4;-3.25;2.31;-1.6;2.36;0.035;2.36;-6.95e-05;2.36;-2.04e-05;
1.4;-3.25;2.3;-1.65;2.36;0.033;2.36;1.42e-05;2.36;-2.19e-05;
1.39;-3.25;2.3;-1.69;2.36;0.0308;2.36;0.000101;2.36;-2.33e-05;
1.38;-3.25;2.29;-1.74;2.36;0.0285;2.36;0.000192;2.36;-2.48e-05;
1.37;-3.25;2.29;-1.78;2.36;0.0259;2.36;0.000286;2.36;-2.63e-05;
1.36;-3.25;2.28;-1.83;2.36;0.023;2.36;0.000383;2.36;-2.78e-05;
1.35;-3.25;2.28;-1.88;2.36;0.02;2.36;0.000482;2.36;-2.93e-05;
1.34;-3.25;2.27;-1.92;2.36;0.0167;2.36;0.000585;2.36;-3.07e-05;
1.33;-3.25;2.26;-1.97;2.36;0.0131;2.36;0.00069;2.36;-3.22e-05;
1.32;-3.25;2.26;-2.02;2.36;0.00924;2.36;0.000797;2.36;-3.36e-05;
1.31;-3.24;2.25;-2.06;2.36;0.00512;2.36;0.000906;2.36;-3.5e-05;
1.3;-3.24;2.25;-2.11;2.36;0.000703;2.36;0.00102;2.36;-3.63e-05;
1.29;-3.23;2.24;-2.16;2.36;-0.00402;2.36;0.00113;2.36;-3.76e-05;
1.28;-3.23;2.23;-2.21;2.36;-0.00905;2.36;0.00124;2.36;-3.89e-05;
1.27;-3.22;2.23;-2.25;2.36;-0.0144;2.36;0.00135;2.36;-4.01e-05;
1.26;-3.22;2.22;-2.3;2.36;-0.0201;2.36;0.00147;2.36;-4.12e-05;
1.25;-3.21;2.21;-2.35;2.36;-0.0262;2.36;0.00158;2.36;-4.22e-05;
1.24;-3.21;2.21;-2.4;2.36;-0.0326;2.36;0.00169;2.36;-4.32e-05;
1.23;-3.2;2.2;-2.45;2.36;-0.0394;2.36;0.0018;2.36;-4.4e-05;
1.22;-3.19;2.19;-2.49;2.36;-0.0466;2.36;0.0019;2.36;-4.47e-05;
1.21;-3.18;2.18;-2.54;2.36;-0.0542;2.36;0.00201;2.36;-4.54e-05;
1.2;-3.17;2.18;-2.59;2.36;-0.0623;2.36;0.0021;2.36;-4.59e-05;
1.19;-3.16;2.17;-2.64;2.36;-0.0708;2.36;0.0022;2.36;-4.62e-05;
1.18;-3.15;2.16;-2.69;2.36;-0.0797;2.36;0.00228;2.36;-4.64e-05;
1.17;-3.14;2.15;-2.74;2.36;-0.0891;2.36;0.00236;2.36;-4.65e-05;
1.16;-3.13;2.14;-2.79;2.36;-0.099;2.36;0.00243;2.36;-4.63e-05;
1.15;-3.12;2.13;-2.83;2.36;-0.109;2.36;0.00249;2.36;-4.6e-05;
1.14;-3.1;2.13;-2.88;2.36;-0.12;2.36;0.00254;2.36;-4.56e-05;
1.14;-3.09;2.12;-2.93;2.36;-0.132;2.36;0.00258;2.36;-4.49e-05;
1.13;-3.07;2.11;-2.98;2.36;-0.144;2.36;0.0026;2.36;-4.4e-05;
1.12;-3.06;2.1;-3.03;2.36;-0.156;2.36;0.00261;2.36;-4.3e-05;
1.11;-3.04;2.09;-3.08;2.36;-0.17;2.36;0.0026;2.36;-4.17e-05;
1.1;-3.02;2.08;-3.12;2.36;-0.183;2.36;0.00256;2.36;-4.02e-05;
1.09;-3.01;2.07;-3.17;2.35;-0.198;2.36;0.00251;2.36;-3.85e-05;
1.08;-2.99;2.06;-3.22;2.35;-0.213;2.36;0.00244;2.36;-3.66e-05;
1.07;-2.97;2.05;-3.27;2.35;-0.229;2.36;0.00233;2.36;-3.44e-05;
1.06;-2.95;2.04;-3.31;2.35;-0.245;2.36;0.0022;2.36;-3.21e-05;
1.05;-2.93;2.03;-3.36;2.35;-0.262;2.36;0.00204;2.36;-2.96e-05;
1.05;-2.91;2.02;-3.41;2.35;-0.28;2.36;0.00184;2.36;-2.68e-05;
1.04;-2.89;2.01;-3.45;2.35;-0.298;2.36;0.00161;2.36;-2.39e-05;
1.03;-2.86;2;-3.5;2.35;-0.318;2.36;0.00134;2.36;-2.08e-05;
1.02;-2.84;1.99;-3.55;2.35;-0.338;2.36;0.00103;2.36;-1.76e-05;
1.01;-2.82;1.98;-3.59;2.35;-0.358;2.36;0.000665;2.36;-1.42e-05;
1;-2.79;1.97;-3.64;2.35;-0.38;2.36;0.000256;2.36;-1.08e-05;
0.994;-2.77;1.96;-3.68;2.34;-0.402;2.36;-0.000206;2.36;-7.29e-06;
0.986;-2.74;1.95;-3.73;2.34;-0.425;2.36;-0.000725;2.36;-3.77e-06;
0.978;-2.71;1.94;-3.77;2.34;-0.449;2.36;-0.0013;2.36;-2.8e-07;
0.97;-2.69;1.92;-3.81;2.34;-0.474;2.36;-0.00195;2.36;3.13e-06;
0.962;-2.66;1.91;-3.86;2.34;-0.5;2.36;-0.00266;2.36;6.39e-06;
0.954;-2.63;1.9;-3.9;2.34;-0.527;2.36;-0.00345;2.36;9.45e-06;
0.946;-2.6;1.89;-3.94;2.34;-0.554;2.36;-0.00431;2.36;1.22e-05;
0.938;-2.57;1.88;-3.98;2.33;-0.583;2.36;-0.00526;2.36;1.46e-05;
0.931;-2.54;1.87;-4.02;2.33;-0.612;2.36;-0.0063;2.36;1.66e-05;
0.923;-2.51;1.85;-4.07;2.33;-0.642;2.36;-0.00743;2.36;1.79e-05;
0.916;-2.48;1.84;-4.11;2.33;-0.674;2.36;-0.00866;2.36;1.86e-05;
0.908;-2.44;1.83;-4.15;2.33;-0.706;2.36;-0.00999;2.36;1.85e-05;
